id,codigo,marca,nombre,precio,categoria
2799,115933,LA QUESERA,LA QUESERA RALLADO X40GR,635.0,QUESOS RALLADOS
776,103212,EL ABASTECEDOR,LA SERE QUESO RALLADO X130G,4399.0,QUESOS RALLADOS
2056,113393,MASTELLONE HNOS. S.A,LA SERE QUESO RALLADO X175G,4999.0,QUESOS RALLADOS
775,103211,MASTELLONE HNOS. S.A,LA SERE QUESO RALLADO X35G,1351.0,QUESOS RALLADOS
1610,111436,MASTELLONE HNOS. S.A,LA SERE QUESO RALLADO X70G,2234.0,QUESOS RALLADOS
7647,121824,VARIOS,PUNTA DEL AGUA REGGIANITO RALL. 40 GR,1149.0,QUESOS RALLADOS
128,501,A BALANZA,ASADO AMERICANO XKG,7999.0,CORTES VACUNOS
745,790,A BALANZA,ASADO ENTERO XKG,6299.0,CORTES VACUNOS
3701,2,A BALANZA,BIFE ANCHO XKG,5899.0,CORTES VACUNOS
45,62,A BALANZA,BIFE ANGOSTO XKG,5999.0,CORTES VACUNOS
7042,121277,A BALANZA,BIFE DE CHORIZO EN CHURRASCO XKG,9499.0,CORTES VACUNOS
43,57,A BALANZA,BIFE DE CHORIZO XKG,9499.0,CORTES VACUNOS
3807,308,A BALANZA,CHURRASCO AMERICANO XKG,8799.0,CORTES VACUNOS
7036,121160,A BALANZA,CHURRASCO PALETA XKG,7199.0,CORTES VACUNOS
18,21,A BALANZA,COLITA DE CUADRIL XKG,10799.0,CORTES VACUNOS
7051,121164,A BALANZA,CUADRADA FETEADA XKG,7499.0,CORTES VACUNOS
29,34,A BALANZA,CUADRADA XKG,7499.0,CORTES VACUNOS
16,19,A BALANZA,CUADRIL XKG,7799.0,CORTES VACUNOS
11,13,A BALANZA,ENTRAÃA XKG,11349.0,CORTES VACUNOS
13,16,A BALANZA,ESPINAZO XKG,2999.0,CORTES VACUNOS
19,23,A BALANZA,LOMO XKG,11349.0,CORTES VACUNOS
10,12,A BALANZA,MATAMBRE XKG,6899.0,CORTES VACUNOS
10814,311,VARIOS,MEDIO COSTILLAR XKG,6299.0,CORTES VACUNOS
12,15,A BALANZA,OSOBUCO / CHIQUIZUELA XKG,4199.0,CORTES VACUNOS
14,17,A BALANZA,PALETA XKG,7199.0,CORTES VACUNOS
15,18,A BALANZA,PALOMITA XKG,7199.0,CORTES VACUNOS
7037,121161,A BALANZA,PECETO FETEADO XKG,9049.0,CORTES VACUNOS
17,20,A BALANZA,PECETO XKG,9049.0,CORTES VACUNOS
8688,93,A BALANZA,PICADA ESPECIAL XKG,7199.0,CORTES VACUNOS
7039,121169,A BALANZA,PICADA MAGRA BOLA DE LOMO XKG,7499.0,CORTES VACUNOS
129,504,A BALANZA,TAPA DE ASADO XKG,6899.0,CORTES VACUNOS
5,7,A BALANZA,TAPA DE NALGA XKG,7999.0,CORTES VACUNOS
9195,4,A BALANZA,TAPA PARRILLERA XKG,6899.0,CORTES VACUNOS
7035,121159,A BALANZA,VACIO (MITAD) XKG,9449.0,CORTES VACUNOS
9,11,A BALANZA,VACIO XKG,9449.0,CORTES VACUNOS
44,59,A BALANZA,BONDIOLA DE CERDO XKG,7999.0,CERDO
33,41,A BALANZA,COSTILLITA DE CERDO XKG,5199.0,CERDO
3559,117,A BALANZA,CHURRASQUITO DE POLLO XKG,6999.0,POLLO
68,126,A BALANZA,PATA Y MUSLO XKG,3999.0,POLLO
126,400,A BALANZA,POLLO DE 1Â° XKG,3299.0,POLLO
63,115,A BALANZA,SUPREMAS DE POLLO XKG,6999.0,POLLO
51,75,A BALANZA,CHORIZO BOMBON XKG,6499.0,EMBUTIDOS
35,43,A BALANZA,CHORIZO PURO DE CERDO XKG,5999.0,EMBUTIDOS
55,88,A BALANZA,MORCILLA BOMBON XKG,5499.0,EMBUTIDOS
40,53,A BALANZA,MORCILLA ROSCA XKG,4999.0,EMBUTIDOS
37,45,A BALANZA,SALCHICHA CRIOLLA XKG,6999.0,EMBUTIDOS
2176,113965,CEPAS ARGENTINAS S.A,1882 FERNET X450CC,4699.0,APERITIVO
1768,112176,INVENTARIABLES,1882 FERNET X750CC,6499.0,APERITIVO
7912,120815,CEPAS ARGENTINAS S.A,AMARGO OBRERO  APERITIVO X950CC,3799.0,APERITIVO
6905,104269,DELLEPIANE SAN LUIS,AMERICAN CLUB APERITIVO FRUT X750CC,4999.0,APERITIVO
7022,101573,DELLEPIANE SAN LUIS,AMERICAN CLUB APERITIVO PIÃA COL BCA X750CC,4999.0,APERITIVO
3674,114747,CAMPARI ARG.,APEROL APERITIVO X750CC,8305.0,APERITIVO
505,101467,INVENTARIABLES,BRANCA FERNET APERITIVO 450CC,7199.0,APERITIVO
506,101469,FRATELLI BRANCA DEST,BRANCA FERNET APERITIVO 750CC,10799.0,APERITIVO
507,101470,FRATELLI BRANCA DEST,BRANCA FERNET MENTA APERITIVO 750CC,9999.0,APERITIVO
10680,124202,PERNOD RICARD ARGENT,BUHERO FERNET NEGRO 700CC,7599.0,APERITIVO
1759,112105,CAMPARI ARG.,CAMPARI BITTER APERITIVO X750CC,8959.0,APERITIVO
2690,115685,FRATELLI BRANCA DEST,CARPANO ROSSO APERITIVO 950 CC,5399.0,APERITIVO
490,101412,CAMPARI ARG.,CINZANO ROSSO VERMOUTH X 1LT,5819.0,APERITIVO
4786,112107,CAMPARI ARG.,CYNAR APERITIVO X750CC,7766.0,APERITIVO
5788,119920,CEPAS ARGENTINAS S.A,DR LEMON C/VODKA APERITIVO L.473CC,1799.0,APERITIVO
2500,115234,CEPAS ARGENTINAS S.A,DR LEMON VODKA X1 LT,1999.0,APERITIVO
820,103495,INVENTARIABLES,GANCIA AMERICANO APERITIVO 450CC,3699.0,APERITIVO
491,101416,CEPAS ARGENTINAS S.A,GANCIA AMERICANO APERITIVO 950CC,5499.0,APERITIVO
492,101420,INVENTARIABLES,MARTINI VERMOUTH BLANCO X1 LT,6199.0,APERITIVO
493,101421,CEPAS ARGENTINAS S.A,MARTINI VERMOUTH ROJO X 1LT,6299.0,APERITIVO
6617,120818,CEPAS ARGENTINAS S.A,PRONTO SHAKE APERITIVO 473ML,1399.0,APERITIVO
494,101428,FRATELLI BRANCA DEST,PUNTEMES APERITIVO X750CC,5699.0,APERITIVO
18181,150365,PERNOD RICARD ARGENT,RAMAZZOTTI APERITIVO ROSATO X700CC,7199.0,APERITIVO
2405,114916,PRECIOS JUSTOS,VITTONE SPECIALE FERNET APERITIVO 750CC,5999.0,APERITIVO
8682,122762,INVENTARIABLES,1 DE AGOSTO CAÃA ARG X1L,4399.0,BEBIDAS BLANCAS
2970,117177,INVENTARIABLES,ABSOLUT VODKA RASPBERRI X700CC,21499.0,BEBIDAS BLANCAS
1765,112141,INVENTARIABLES,ABSOLUT VODKA X700CC,19299.0,BEBIDAS BLANCAS
5851,107027,CEPAS ARGENTINAS S.A,BACARDI RHUM ORO X750ML,22999.0,BEBIDAS BLANCAS
1091,107026,INVENTARIABLES,BACARDI RHUM SUP CTA BCA X750CC,22999.0,BEBIDAS BLANCAS
9743,123705,PERNOD RICARD ARGENT,BEEFEATER GIN 1000CC,25999.0,BEBIDAS BLANCAS
5667,118938,PERNOD RICARD ARGENT,BEEFEATER GIN 750CC,21999.0,BEBIDAS BLANCAS
9857,123741,EL ABASTECEDOR,BOSQUE GIN X500ML,12499.0,BEBIDAS BLANCAS
8560,122633,PERNOD RICARD ARGENT,BRIGHTON GIN X700CC,7999.0,BEBIDAS BLANCAS
1901,112718,INVENTARIABLES,CONQUISTADOR MEXICO TEQUILA 750C,12499.0,BEBIDAS BLANCAS
5583,118912,INVENTARIABLES,GORDONS GIN X700CC,11999.0,BEBIDAS BLANCAS
2744,115814,INVENTARIABLES,HAVANA RON 3 AÃOS X750CC,9999.0,BEBIDAS BLANCAS
2642,115561,INVENTARIABLES,HAVANA RON AÃEJO ESPECIAL X750CC,14299.0,BEBIDAS BLANCAS
9989,123986,BODEGA NORTON S.A.,LARIOS GIN X700ML,11086.0,BEBIDAS BLANCAS
9082,122792,PERNOD RICARD ARGENT,MALIBU RON X750ML,13999.0,BEBIDAS BLANCAS
3170,117527,INVENTARIABLES,OMBU CAÃA X750CC,3299.0,BEBIDAS BLANCAS
9487,123267,BODEGA NORTON S.A.,PITU CLASICA CACHACA X1L,6545.0,BEBIDAS BLANCAS
4605,101442,INVENTARIABLES,RESERVA SAN JUAN COGNAC X750CC,5109.0,BEBIDAS BLANCAS
9223,122804,INVENTARIABLES,SERNOVA VODKA TROPICAL PASSION X700CC,5899.0,BEBIDAS BLANCAS
5666,118937,FRATELLI BRANCA DEST,SERNOVA VODKA X700CC,5499.0,BEBIDAS BLANCAS
2851,117006,INVENTARIABLES,SKYY VODKA RASPBERRY X750CC,7295.0,BEBIDAS BLANCAS
2319,114582,INVENTARIABLES,SKYY VODKA X750CC,6926.0,BEBIDAS BLANCAS
5582,118911,GRUPO PEÃAFLOR  S.A,SMIRNOFF VODKA BITT CITRIC X700CC,7499.0,BEBIDAS BLANCAS
2685,115678,INVENTARIABLES,SMIRNOFF VODKA GREEN APPLE X700CC,7499.0,BEBIDAS BLANCAS
2687,115680,INVENTARIABLES,SMIRNOFF VODKA RASPBERRY X700CC,7499.0,BEBIDAS BLANCAS
1962,113078,INVENTARIABLES,SMIRNOFF VODKA RED 21 X700CC,6799.0,BEBIDAS BLANCAS
7202,121089,INVENTARIABLES,SMIRNOFF VODKA WATERMELON X700CC,7499.0,BEBIDAS BLANCAS
18189,150354,FRATELLI BRANCA DEST,SPIRITO BLU GIN X700CC,10399.0,BEBIDAS BLANCAS
7742,121270,GRUPO PEÃAFLOR  S.A,TANQUERAY DRY GIN X750CC,29999.0,BEBIDAS BLANCAS
9418,123245,GRUPO PEÃAFLOR  S.A,TANQUERAY GIN FLOR DE SEVILLA 700CC,35999.0,BEBIDAS BLANCAS
10448,124148,GRUPO PEÃAFLOR  S.A,TANQUERAY GIN ROYALE X700CC,35999.0,BEBIDAS BLANCAS
560,121076,INVENTARIABLES,VALLEVIEJO GRAPPA X930ML,4499.0,BEBIDAS BLANCAS
8722,122230,INVENTARIABLES,AMSTEL CERVEZA LAGER X1L,1949.0,CERVEZAS
8208,122231,INVENTARIABLES,AMSTEL CERVEZA LAGER X473CC,1099.0,CERVEZAS
5554,118878,INVENTARIABLES,ANDES CERVEZA IPA LATA X473CC,1649.0,CERVEZAS
7745,121820,INVENTARIABLES,ANDES CERVEZA IPA X1L RET,3099.0,CERVEZAS
4862,118563,INVENTARIABLES,ANDES CERVEZA NEGRA RET X1LT,1732.0,CERVEZAS
4816,116055,INVENTARIABLES,ANDES CERVEZA ROJA LATA X473CC,1699.0,CERVEZAS
4850,118565,INVENTARIABLES,ANDES CERVEZA RUB RET X1LT,3099.0,CERVEZAS
4815,116054,INVENTARIABLES,ANDES CERVEZA RUBIA LATA X473CC,1649.0,CERVEZAS
1347,109788,INVENTARIABLES,BRAHMA CERVEZA LATA 473CC,1399.0,CERVEZAS
1126,107794,INVENTARIABLES,BRAHMA CERVEZA RET.1LT,1999.0,CERVEZAS
4677,118485,INVENTARIABLES,BUDWEISER CERVEZA LATA 473CC,1030.0,CERVEZAS
1447,110402,INVENTARIABLES,CORONA CERVEZA 710CC,3789.64,CERVEZAS
1448,110403,INVENTARIABLES,CORONA CERVEZA PORR.330CC,1999.0,CERVEZAS
2706,115711,EL ABASTECEDOR,GROLSCH CERVEZA LATA 473CC,1625.0,CERVEZAS
9826,123844,EL ABASTECEDOR,GUINNESS EXTRA STOUT X473CC,1699.0,CERVEZAS
1452,110410,INVENTARIABLES,HEINEKEN CERVEZA LATA 473CC,1899.0,CERVEZAS
5734,119848,INVENTARIABLES,HEINEKEN CERVEZA LATA 710CC,2949.0,CERVEZAS
1451,110409,INVENTARIABLES,HEINEKEN CERVEZA RETORNABLE 1LT,3099.0,CERVEZAS
17857,140097,CIA. INDUSTRIAL CERV,HEINEKEN CERVEZA S/ALCOHOL X355CC,1099.0,CERVEZAS
5479,118853,CIA. INDUSTRIAL CERV,IMPERIAL APA CERVEZA LATA X473CC,1439.0,CERVEZAS
6038,120124,INVENTARIABLES,IMPERIAL GOLDEN CERVEZA LATA 473CC,1399.0,CERVEZAS
6037,120125,CIA. INDUSTRIAL CERV,IMPERIAL GOLDEN CERVEZA RET.1LT,2599.0,CERVEZAS
5463,112794,CIA. INDUSTRIAL CERV,IMPERIAL LAGER CERVEZA LATA 473CC,1399.0,CERVEZAS
1453,110412,INVENTARIABLES,IMPERIAL LAGER CERVEZA RET.X1LT,2599.0,CERVEZAS
5477,118851,CIA. INDUSTRIAL CERV,IMPERIAL STOUT CERVEZA LATA 473CC,1439.0,CERVEZAS
2701,115706,INVENTARIABLES,MILLER CERV.RET. X 1 LT,2699.0,CERVEZAS
9827,123842,EL ABASTECEDOR,PAMPA BREWING AMBER ALE X473CC,1199.0,CERVEZAS
9828,123841,EL ABASTECEDOR,PAMPA BREWING DORADA X473CC,1309.0,CERVEZAS
17600,123840,EL ABASTECEDOR,PAMPA BREWING IPA X473CC,1299.0,CERVEZAS
4948,116064,INVENTARIABLES,PATAGONIA CERVEZA AMB.LAGER 473CC,2399.0,CERVEZAS
1494,110772,INVENTARIABLES,PATAGONIA CERVEZA AMB.LAGER 740CC,3599.0,CERVEZAS
1508,110864,INVENTARIABLES,PATAGONIA CERVEZA BOHEM.PILS.730CC,3599.0,CERVEZAS
9798,123405,INVENTARIABLES,PATAGONIA CERVEZA IPA 24/7 473CC,2299.0,CERVEZAS
3715,118020,INVENTARIABLES,PATAGONIA CERVEZA IPA 24/7 710CC,3699.0,CERVEZAS
4117,118190,INVENTARIABLES,QUILMES CERVEZA BOCK/STOUT LATA 473CC,1399.0,CERVEZAS
4109,107936,INVENTARIABLES,QUILMES CERVEZA LATA 473CC,1299.0,CERVEZAS
9011,121819,CERV. Y MALTERIA QUI,QUILMES CERVEZA S/ALC.0.00% X473CC,1199.0,CERVEZAS
1164,108226,INVENTARIABLES,QUILMES CERVEZA X1LT,2449.0,CERVEZAS
5592,103838,EL ABASTECEDOR,QUILMES PORRON CERVEZA NO RET.340CC,649.0,CERVEZAS
9837,123836,EL ABASTECEDOR,RABIETA AMERICAN IPA X473CC,1899.0,CERVEZAS
9830,123837,EL ABASTECEDOR,RABIETA GOLDEN ALE X473CC,1615.0,CERVEZAS
17599,123839,EL ABASTECEDOR,RABIETA RED HONEY X473CC,1615.0,CERVEZAS
4475,110407,INVENTARIABLES,SCHNEIDER CERVEZA LATA 473CC,1199.0,CERVEZAS
5602,118916,CERV. ARG. S.A. ISENBECK,SCHNEIDER CERVEZA LATA 710CC,1699.0,CERVEZAS
4158,118191,INVENTARIABLES,STELLA ARTOIS CERVEZA LATA 473CC,2199.0,CERVEZAS
1108,107427,INVENTARIABLES,STELLA ARTOIS CERVEZA RET.X975ML,3699.0,CERVEZAS
7111,121296,INVENTARIABLES,ALMA NEGRA ESPUMANTE BLANC DE B X750CC,20999.0,ESPUMANTES / SIDRAS
7115,121301,INVENTARIABLES,ANIMAL ESPUMANTE EXTRA BRUT X750CC,9299.0,ESPUMANTES / SIDRAS
8974,122824,BODEGAS CHANDON S.A.,BARON B CHAMPAGNE BRUT NATURE X750CC,31199.0,ESPUMANTES / SIDRAS
8973,122823,BODEGAS CHANDON S.A.,BARON B CHAMPAGNE BRUT ROSE X750CC,31199.0,ESPUMANTES / SIDRAS
2789,115919,INVENTARIABLES,BARON B CHAMPAGNE EXT BRUT X750CC,23299.0,ESPUMANTES / SIDRAS
8785,101447,BODEGAS CHANDON S.A.,CHANDON CHAMP.BRUT NATURE X750CC,15599.0,ESPUMANTES / SIDRAS
5355,116390,BODEGAS CHANDON S.A.,CHANDON CHAMPAGNE APERITIF X750CC,11799.0,ESPUMANTES / SIDRAS
5651,112984,BODEGAS CHANDON S.A.,CHANDON CHAMPAGNE DELICE X750CC,11799.0,ESPUMANTES / SIDRAS
5650,101444,BODEGAS CHANDON S.A.,CHANDON CHAMPAGNE DEMI-SEC X750CC,11799.0,ESPUMANTES / SIDRAS
496,101446,BODEGAS CHANDON S.A.,CHANDON CHAMPAGNE E/BRUT X750CC,11799.0,ESPUMANTES / SIDRAS
8972,122822,BODEGAS CHANDON S.A.,CHANDON CHAMPAGNE ROSE X750CC,11799.0,ESPUMANTES / SIDRAS
9843,123728,MOSQUITA MUERTA,CORDERO C/PIEL DE LOBO ESPUMANTE DCE X750ML,3399.0,ESPUMANTES / SIDRAS
864,103914,BODEGAS CUVILLIER SA,DEL VALLE FRESA FIZZ X710CC,3399.0,ESPUMANTES / SIDRAS
5785,118931,BODEGAS CUVILLIER SA,DEL VALLE SIDRA S/ALC.X710CC,2799.0,ESPUMANTES / SIDRAS
7836,121985,VIÃA LAS PERDICES,DESEADO ESPUMANTE ROSE X750ML,4595.0,ESPUMANTES / SIDRAS
5855,119982,MOLINOS RIO (NIETO S,EMILIA ESPUMANTE BRUT-ROSÃ 750ML,6999.0,ESPUMANTES / SIDRAS
5854,119981,MOLINOS RIO (NIETO S,EMILIA ESPUMANTE EXT/BRUT 750CC,6999.0,ESPUMANTES / SIDRAS
497,101455,J. LLORENTE Y CIA. S,FEDERICO ALVEAR CHAMPAGNE D/SEC X750CC,4645.0,ESPUMANTES / SIDRAS
499,101457,J. LLORENTE Y CIA. S,FEDERICO ALVEAR CHAMPAGNE E/BRUT X750CC,4645.0,ESPUMANTES / SIDRAS
500,101458,J. LLORENTE Y CIA. S,FEDERICO ALVEAR CHAMPAGNE EXTR/DCE.X750CC,4645.0,ESPUMANTES / SIDRAS
502,101460,J. LLORENTE Y CIA. S,FEDERICO ALVEAR CHAMPAGNE ROS/DCE.X750CC,4645.0,ESPUMANTES / SIDRAS
5187,116350,REGIONAL TRADE S.A.,FRESITA CHAMP.PULPA FRESA X750CC,6430.0,ESPUMANTES / SIDRAS
9573,122996,LEONCIO ARIZU SA,LA LINDA ESPUMANTE EXTRA BRUT X750ML,6899.0,ESPUMANTES / SIDRAS
10097,111788,SAENZ BRIONES & CIA.,LA VICTORIA SIDRA ET.BCA. X720CC,2699.0,ESPUMANTES / SIDRAS
5491,118848,BODEGAS CHANDON S.A.,LATITUD 33 ESPUM.EXT/BRUT X750CC,6849.0,ESPUMANTES / SIDRAS
5492,118849,BODEGAS CHANDON S.A.,LATITUD 33 ESPUM.RDO.DULCE X750CC,5999.0,ESPUMANTES / SIDRAS
6016,121638,BODEGAS CHANDON S.A.,LATITUD 33 ESPUMANTE DULCE 750ML,6280.0,ESPUMANTES / SIDRAS
9239,122874,LEONCIO ARIZU SA,LUIGI BOSCA ESPUMANTE BRUT NATURE X750ML,13215.0,ESPUMANTES / SIDRAS
9574,123449,LEONCIO ARIZU SA,LUIGI BOSCA ESPUMANTE EXT.BRUT X750ML,11849.0,ESPUMANTES / SIDRAS
17915,150091,BODEGAS CHANDON S.A.,MERCIER ESPUMANTE DULCE X750CC,4999.0,ESPUMANTES / SIDRAS
17914,150090,BODEGAS CHANDON S.A.,MERCIER ESPUMANTE EX/BRUT X750CC,5340.0,ESPUMANTES / SIDRAS
2643,115562,INVENTARIABLES,MUMM ESPUMANTE EXTRA BRUT X 750 CC,7599.0,ESPUMANTES / SIDRAS
9533,123001,PERNOD RICARD ARGENT,MUMM ESPUMANTE SWEET SPK X750CC,6999.0,ESPUMANTES / SIDRAS
504,101466,INVENTARIABLES,NAVARRO CORREAS CHAMPAGNE E BRUT X750CC,8099.0,ESPUMANTES / SIDRAS
5852,111806,EL ABASTECEDOR,NIETO SENETINER CHAMPAGNE BR.NATURE 750CC,9599.0,ESPUMANTES / SIDRAS
1128,107814,INVENTARIABLES,NIETO SENETINER CHAMPAGNE E/BRUT 750,9399.0,ESPUMANTES / SIDRAS
9075,122870,MOSQUITA MUERTA,PERRO CALLEJERO ESPUMANTE ROS.E/BRUT 750ML,5799.0,ESPUMANTES / SIDRAS
9847,123750,BODEGAS CUVILLIER SA,PYRUS SIDRA CIDER X750ML,2498.0,ESPUMANTES / SIDRAS
9846,123749,BODEGAS CUVILLIER SA,PYRUS SIDRA PEAR X750CC,2299.0,ESPUMANTES / SIDRAS
4971,118631,SAENZ BRIONES & CIA.,REAL SIDRA E.BCA C/CORCHO X750CC,3749.0,ESPUMANTES / SIDRAS
8958,122857,INVENTARIABLES,RUTINI ESPUMANTE EXTRA BRUT X750CC,17230.0,ESPUMANTES / SIDRAS
10615,104759,CIA. INDUSTRIAL CERV,SAENZ BRIONES 1888 SIDRA 750CC,7499.0,ESPUMANTES / SIDRAS
9161,123016,CIA. INDUSTRIAL CERV,SAENZ BRIONES 1888 SIDRA ROSE 750CC,9199.0,ESPUMANTES / SIDRAS
7621,121737,INVENTARIABLES,SALENTEIN ESPUMANTE BLANC DE BLANCS X750CC,9599.0,ESPUMANTES / SIDRAS
6606,120665,BODEGAS SALENTEIN S.,SALENTEIN ESPUMANTE BR.NAT.750CC,9399.0,ESPUMANTES / SIDRAS
10614,140113,INVENTARIABLES,SALENTEIN ESPUMANTE DOUX X750CC,9299.0,ESPUMANTES / SIDRAS
6607,120666,BODEGAS SALENTEIN S.,SALENTEIN ESPUMANTE E/BRUT 750CC,9199.0,ESPUMANTES / SIDRAS
8749,122813,INVENTARIABLES,SALENTEIN ESPUMANTE ROSE X750CC,9399.0,ESPUMANTES / SIDRAS
9548,123506,BOD.ZUCCARDI,SANTA JULIA ESPUMANTE DCE NAT X750ML,6499.0,ESPUMANTES / SIDRAS
1899,112715,GRUPO PEÃAFLOR  S.A,BAILEYS CREAM LICOR X750CC,28999.0,LICORES
15177,113064,PERNOD RICARD ARGENT,CUSENIER LICOR BLUE CURAZAO X700,4999.0,LICORES
5180,101600,EL ABASTECEDOR,CUSENIER LICOR CAFE/COG.X700CC,4999.0,LICORES
5181,101601,PERNOD RICARD ARGENT,CUSENIER LICOR CHOCOLATE X700,5199.0,LICORES
5182,101603,INVENTARIABLES,CUSENIER LICOR D/LECHE X700CC,5199.0,LICORES
5183,101605,PERNOD RICARD ARGENT,CUSENIER LICOR HUEVO X 700CC,5199.0,LICORES
2975,117182,JAGERMEISTER,JAGERMEISTER LICOR X700CC,29899.0,LICORES
541,101576,DELLEPIANE SAN LUIS,LEGUI LICOR FINO X750CC,4299.0,LICORES
800,103388,PERNOD RICARD ARGENT,TIA MARIA LICOR CREAM X690ML,9499.0,LICORES
542,101613,PERNOD RICARD ARGENT,TIA MARIA LICOR X690CC,6799.0,LICORES
7024,121074,DELLEPIANE SAN LUIS,TRES PLUMAS LICOR CAFE/DDL 750CC,3499.0,LICORES
2555,115393,DELLEPIANE SAN LUIS,TRES PLUMAS LICOR DCE LECHE 700CC,5199.0,LICORES
6914,115472,DELLEPIANE SAN LUIS,TRES PLUMAS LICOR MENTA 700 CC,3025.0,LICORES
5664,101802,PERNOD RICARD ARGENT,BALLANTINES WHISKY X750CC,27999.0,WHISKYS
5184,101804,PERNOD RICARD ARGENT,BLENDERS WHISKY X1L,9099.0,WHISKYS
17687,124082,INVENTARIABLES,CHIVAS REGAL REGAL 18 AÃOS 700ML,139999.0,WHISKYS
571,101805,INVENTARIABLES,CHIVAS REGAL WHISKY X700CC,48999.0,WHISKYS
572,101807,INVENTARIABLES,CRIADORES WHISKY X1L,6999.0,WHISKYS
10442,102553,BODEGA NORTON S.A.,GRANTS WHISKY X750CC,17945.0,WHISKYS
799,103387,INVENTARIABLES,HIRAM WALKER WHISKY ET/NEG.750CC,4499.0,WHISKYS
8652,101809,INVENTARIABLES,J&B WHISKY X750CC,18799.0,WHISKYS
2973,117180,INVENTARIABLES,JACK DANIELS HONEY WHISKY X750CC,49999.0,WHISKYS
2684,115677,INVENTARIABLES,JACK DANIELS TW WHISKY BOT. 750CC,49999.0,WHISKYS
5185,115566,INVENTARIABLES,JAMESON WHISKY X 700 CC,30999.0,WHISKYS
9540,123265,BODEGA NORTON S.A.,JIM BEAM HONEY WHISKY X750ML,24275.0,WHISKYS
9729,123264,BODEGA NORTON S.A.,JIM BEAM WHITE LABEL WHISKY X750ML,24275.0,WHISKYS
7849,112439,INVENTARIABLES,JOHNNIE WALKER BLACK LABEL X1LT,59999.0,WHISKYS
574,101811,INVENTARIABLES,JOHNNIE WALKER WHISKY BLACK/LAB.750C,56999.0,WHISKYS
7862,121987,INVENTARIABLES,JOHNNIE WALKER WHISKY E ROJA X1LT,36999.0,WHISKYS
575,101812,INVENTARIABLES,JOHNNIE WALKER WHISKY E/ROJA X750CC,32999.0,WHISKYS
577,101817,INVENTARIABLES,WHITE HORSE WHISKY X750CC,12073.0,WHISKYS
5913,119988,MOLINOS RIO DE LA PL,AIME VINO CABERNET SAUV X750CC,4199.0,VINOS TINTOS
5842,119989,MOLINOS RIO DE LA PL,AIME VINO MALBEC X750CC,4299.0,VINOS TINTOS
562,101752,GRUPO PEÃAFLOR  S.A,ALARIS VINO MALBEC X750CC,2399.0,VINOS TINTOS
1959,113072,INVENTARIABLES,ALMA MORA VINO CAB SAUV X750CC,3199.0,VINOS TINTOS
1960,113073,INVENTARIABLES,ALMA MORA VINO MALBEC X750CC,3199.0,VINOS TINTOS
5578,118906,GRUPO PEÃAFLOR  S.A,ALMA MORA VINO RES MALBEC X750CC,4699.0,VINOS TINTOS
7110,121293,INVENTARIABLES,ALMA NEGRA VINO TINTO X750CC,21499.0,VINOS TINTOS
924,104506,MOLINOS RIO (NIETO S,BENJAMIN VINO CABERNET X750CC,3499.0,VINOS TINTOS
1021,106142,MOLINOS RIO (NIETO S,BENJAMIN VINO MALBEC X750CC,3499.0,VINOS TINTOS
5831,104939,MOLINOS RIO (NIETO S,BENJAMIN VINO SYRAH X750CC,3499.0,VINOS TINTOS
18386,114680,INVENTARIABLES,BIANCHI VINO FAMIGL.MALBEC X750CC,6745.0,VINOS TINTOS
7216,121389,INVENTARIABLES,CABARCENO VINO PATERO 1125CC,2799.0,VINOS TINTOS
7215,121388,INVENTARIABLES,CABARCENO VINO PATERO 750CC,1999.0,VINOS TINTOS
2084,113552,PERNOD RICARD ARGENT,CAFAYATE VINO CAB.SAUV. X750CC,3499.0,VINOS TINTOS
2086,113554,PERNOD RICARD ARGENT,CAFAYATE VINO MALBEC X750CC,3299.0,VINOS TINTOS
2579,115446,INVENTARIABLES,CALLIA ALTA VINO CAB.SAUV. 750 CC,3899.0,VINOS TINTOS
10145,115447,INVENTARIABLES,CALLIA ALTA VINO MALBEC X 750 CC,3899.0,VINOS TINTOS
2581,115448,INVENTARIABLES,CALLIA ALTA VINO SYRAH/MALB.750CC,3899.0,VINOS TINTOS
7276,121442,INVENTARIABLES,CASILLERO DEL DIABLO VINO MALBEC X700CC,6499.0,VINOS TINTOS
6880,121015,AITOR IDER BALBO S.A,CHACABUCO VINO CABER SAUV X750ML,3385.0,VINOS TINTOS
6879,121014,AITOR IDER BALBO S.A,CHACABUCO VINO MALBEC X750ML,3385.0,VINOS TINTOS
1389,110031,INVENTARIABLES,CHATEAU VIEUX VINO TTO X750CC,9999.0,VINOS TINTOS
1703,111844,INVENTARIABLES,CIRCUS VINO CAB SAUV X750CC,3110.0,VINOS TINTOS
1704,111845,INVENTARIABLES,CIRCUS VINO MALBEC X750CC,3110.0,VINOS TINTOS
9984,101649,EL ABASTECEDOR,COLON VINO MALBEC X 750CC,2739.0,VINOS TINTOS
18171,150344,AITOR IDER BALBO S.A,CONEJO VERDE VINO MALBEC X750CC,4535.0,VINOS TINTOS
2168,113896,GRUPO PEÃAFLOR  S.A,DADA 1 VINO BON MALBEC X750CC,3599.0,VINOS TINTOS
5625,118904,GRUPO PEÃAFLOR  S.A,DADA 8 CHOCOLAT VINO X750CC,3599.0,VINOS TINTOS
5570,118896,GRUPO PEÃAFLOR  S.A,DADA VINO MALBEC X750CC,3599.0,VINOS TINTOS
